0.0017711,0.0031937,-0.00072877,0.0054453,0.00086401,0.0004036,-0.0078785,0.00060774,0.0053415,6.5955e-05,-0.0012561,0.004736,-0.0053091,-0.00068804,-0.001721,0.0053372,0.0066898,-0.0065954,0.0016654,-0.0014601,-0.010535,-0.0074874,0.0063325,-0.0052118,0.0062358,0.00095538,0.0017329,0.0074322,0.0030919,-6.0496e-05,-0.00174,0.0028629,-0.0026484,0.00087169,0.0045891,0.0032735,-0.015866,-0.0007997,-0.0031706,0.0074708
-0.0018958,-0.0066599,-0.0012524,0.001941,0.00093069,-0.0093786,-0.0026457,-0.0063484,-0.008425,-0.0087398,-0.0061092,0.0024587,-0.00045141,-0.0059318,-0.0010454,0.0052805,-0.0056814,-0.0010751,-0.0052345,0.00027679,-0.0040113,-0.00013098,-0.017528,-0.001317,-0.0027903,0.014234,-0.00053617,-0.0031796,0.0052277,-0.0040613,0.0079564,-0.0053934,0.0010493,0.00075999,0.0031721,0.0026419,-0.0060363,-0.0071444,0.009218,-0.0027843
-0.0033852,0.00085984,0.0046203,0.0068746,-0.0015394,0.0085363,0.0049886,0.0026957,-0.0019676,0.0024794,0.0016744,-0.0025444,-0.00098253,-0.003264,-0.0018263,0.00048835,-0.0013595,-0.0015489,0.002546,0.0050751,-0.0087434,-0.0021641,-0.0016593,-0.0018127,0.0059419,0.0065086,-0.00046002,-0.0016173,0.0016285,0.001459,0.00051261,0.00066836,0.0022752,-0.0019825,-0.0010307,-0.0018602,-0.0039307,-0.00049613,0.0064919,-0.0059021
0.0071088,0.0081576,0.001097,0.0025397,-0.0014478,-0.0035576,-0.004062,0.0054857,-0.002974,-0.0026908,-0.0014606,0.0033239,0.0026071,-0.012633,0.0043548,-0.0069455,-0.013599,-0.0022448,0.0019143,-0.0021838,0.0013777,0.0088244,0.0020377,0.00019325,-0.0065045,0.0021571,-0.011208,-0.0057356,-0.0057505,-0.00036706,0.0033118,0.0023686,0.015564,-0.00048953,0.011966,0.0077711,0.00055434,-0.0044086,0.0014929,-0.00012751
0.0042603,-0.0075445,-0.0040569,0.00018735,-0.00094867,0.0024589,-0.0019998,-0.013647,-0.009775,0.001215,0.0012884,0.013172,-0.00045261,0.0013707,-0.0034025,-0.0058245,2.4128e-05,-0.00033643,-0.0032974,0.00069319,0.0014026,-0.0012409,0.0017283,0.0017161,0.0018535,-0.00091984,0.0019829,-0.0012808,0.00019961,0.0019243,-0.018647,-0.0013167,-0.0016,-0.0014928,0.009218,0.0030644,0.0034742,-0.002255,0.0047525,0.0083257
-0.00020306,-0.0024376,0.00024366,0.004319,1.2047e-05,0.0028425,-0.004372,-0.0082151,0.0064241,0.013347,-0.0052672,0.0081598,-0.0017246,0.01571,-0.010903,-0.0025128,0.0099321,-0.011392,-0.0039556,-0.0059262,-0.00012644,0.0049828,0.00035178,0.00011761,0.0021681,-0.0022613,-0.00042521,-0.0032279,0.00082346,0.0038961,-0.00069613,0.0049679,0.0076731,0.0016832,-0.0023482,-0.00029626,-0.0028455,0.0081771,0.0062615,-0.0019718
0.00019441,-0.0032568,-0.0015479,0.00066013,0.0019902,0.0021757,0.0023405,0.0027979,0.0034223,0.0025507,0.0036715,-0.0024501,0.0032151,0.0011326,-0.0010317,0.0015897,-0.0061904,-0.000871,-0.0010086,-0.0011264,0.0015742,-0.0041183,-0.0026649,-0.0032417,0.0038025,-0.001293,0.0017451,-0.002762,-0.00081583,-0.00033554,-0.0047137,-0.004131,0.0022529,-0.0020259,-0.0081958,-0.0021715,-0.0017952,0.00020021,-0.0015227,0.0030551
0.0024249,0.0062046,0.0053386,0.019147,-0.0032263,0.00035853,0.0064277,-0.00074091,-1.6934e-05,-0.001388,0.015978,-0.0070913,0.002711,-0.0074235,0.0018113,0.010279,0.0016361,-0.016622,0.008524,0.00031039,-0.0014967,0.0029446,0.0077377,0.0030013,0.00042455,-0.0033892,0.0013608,0.0054572,-0.0019352,0.00091386,0.0015483,0.0044104,0.0039815,0.024329,-0.0045507,0.0040863,-0.0014015,-0.0018842,-0.0055312,0.014806
0.004749,-0.0050464,4.7059e-05,-0.00016492,-0.0041464,-0.0011716,-4.385e-05,0.015888,0.0025562,6.274e-05,3.2382e-05,-0.010088,-0.0013837,-0.026901,0.00055488,0.0037084,0.0010532,0.0011059,0.0028912,0.0015141,0.012109,-0.00082811,-0.010455,-0.00068446,-0.0060068,-0.0028782,0.0011866,0.002772,-0.0059639,0.013351,-0.0091453,0.0059925,0.00018599,-0.00041829,0.0032312,0.011023,-0.00083416,-0.0015256,-0.0030283,-0.00055679
0.0032382,-0.0039461,0.00013911,-0.0065642,-0.0006146,0.0018313,-0.0029908,0.0036498,0.0035448,0.0015902,0.0035286,-0.00077838,-0.00080199,0.0020106,0.0019251,0.0017288,-0.00853,-0.0001716,0.0078785,-0.0023874,-0.0015328,-0.00015582,0.0029011,-0.0022799,0.0030452,0.0057653,0.0016548,-0.0024964,2.36e-05,0.0073702,-0.0028085,0.015867,0.00083814,0.0045017,0.0018405,0.004822,-0.0025787,-0.0080531,0.0022497,-0.002283
